@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 17\nSize of the tree: 33\n'}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

R_data_frame,10,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20220114.2033,567,63,63,0,0,100,0,0,1,0,0,0,0,59.64963,0,59.64963,0.94682,0,0.94682,59.64963,0.94682,100,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.007,0,0.015625,0,15.625,0,7120,63369,8433,100,50,?,?,?,?,?,?,?
R_data_frame,10,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.978261,0.972395,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.978261,0.974436,0.982716,0.984127,0.003,0.001,0,0,0,0,7120,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,10,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20220114.2033,567,63,59,4,0,93.650794,6.349206,0,0.863043,0.063492,0.251976,13.691873,52.336677,59.64963,4296,-4236.35037,0.94682,68.190476,-67.243657,51.216531,0.812961,85.862277,0.913043,21,0.05,2,0.95,38,0.086957,2,0.913043,0.913043,0.913043,0.863043,0.931522,0.865394,0.936508,0.073464,0.926536,0.063492,0.936508,0.936508,0.936508,0.863043,0.931522,0.90911,0.931522,0.936508,0.003,0,0,0,0,0,7120,63369,8433,93.650794,50,?,?,?,?,?,?,?
R_data_frame,10,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.978261,0.972395,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.978261,0.974436,0.982716,0.984127,0.003,0,0,0,0,0,7120,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,10,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20220114.2033,567,63,58,5,0,92.063492,7.936508,0,0.827208,0.079365,0.281718,17.114841,58.514184,59.64963,5370,-5310.35037,0.94682,85.238095,-84.291276,49.108256,0.779496,82.327846,0.869565,20,0.05,2,0.95,38,0.130435,3,0.909091,0.869565,0.888889,0.827702,0.909783,0.838133,0.920635,0.10107,0.89893,0.079365,0.920353,0.920635,0.920243,0.827702,0.909783,0.885181,0.91358,0.920635,0.002,0,0,0,0,0,7120,63369,8433,92.063492,50,?,?,?,?,?,?,?
R_data_frame,10,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20220114.2033,567,63,58,5,0,92.063492,7.936508,0,0.833421,0.079365,0.281718,17.114841,58.514184,59.64963,5370,-5310.35037,0.94682,85.238095,-84.291276,49.108256,0.779496,82.327846,0.956522,22,0.1,4,0.9,36,0.043478,1,0.846154,0.956522,0.897959,0.837616,0.928261,0.825238,0.920635,0.064113,0.935887,0.079365,0.926674,0.920635,0.921518,0.837616,0.928261,0.897574,0.916512,0.920635,0.002,0,0,0,0,0,7120,63369,8433,92.063492,50,?,?,?,?,?,?,?
R_data_frame,10,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20220114.2033,567,63,63,0,0,100,0,0,1,0,0,0,0,59.64963,0,59.64963,0.94682,0,0.94682,59.64963,0.94682,100,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0,0,0,0,7120,63369,8433,100,50,?,?,?,?,?,?,?
R_data_frame,10,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20220114.2033,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031746,0.178174,6.845936,37.007619,59.64963,2148,-2088.35037,0.94682,34.095238,-33.148419,55.433081,0.87989,92.931138,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.975,0.92,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.975,0.959204,0.966346,0.968254,0.007,0,0.015625,0,15.625,0,7120,63369,8433,96.825397,50,?,?,?,?,?,?,?
R_data_frame,10,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20220114.2033,567,63,63,0,0,100,0,0,1,0,0,0,0,59.64963,0,59.64963,0.94682,0,0.94682,59.64963,0.94682,100,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0,0,0,0,7120,63369,8433,100,50,?,?,?,?,?,?,?
R_data_frame,10,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.978261,0.972395,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.978261,0.974436,0.982716,0.984127,0.006,0,0.015625,0,15.625,0,7120,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,1,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031746,0.178174,6.845936,37.007619,59.64963,2148,-2088.35037,0.94682,34.095238,-33.148419,55.433081,0.87989,92.931138,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.975,0.92,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.975,0.959204,0.966346,0.968254,0.002,0,0,0,0,0,7859,63369,8433,96.825397,50,?,?,?,?,?,?,?
R_data_frame,1,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.953261,0.892685,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.953261,0.933766,0.949098,0.952381,0.004,0,0,0,0,0,7859,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,1,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,63,0,0,100,0,0,1,0,0,0,0,59.64963,0,59.64963,0.94682,0,0.94682,59.64963,0.94682,100,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0.001,0,0,0,0,7859,63369,8433,100,50,?,?,?,?,?,?,?
R_data_frame,1,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.9625,0.884615,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.9625,0.940491,0.949907,0.952381,0.002,0,0,0,0,0,7859,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,1,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,59,4,0,93.650794,6.349206,0,0.860465,0.063492,0.251976,13.691873,52.336677,59.64963,4296,-4236.35037,0.94682,68.190476,-67.243657,51.216531,0.812961,85.862277,0.869565,20,0.025,1,0.975,39,0.130435,3,0.952381,0.869565,0.909091,0.862567,0.922283,0.875776,0.936508,0.091943,0.908057,0.063492,0.937264,0.936508,0.935839,0.862567,0.922283,0.904636,0.930155,0.936508,0.003,0,0,0,0,0,7859,63369,8433,93.650794,50,?,?,?,?,?,?,?
R_data_frame,1,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.031746,0.178174,6.845936,37.007619,59.64963,2148,-2088.35037,0.94682,34.095238,-33.148419,55.433081,0.87989,92.931138,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.956522,0.94479,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.956522,0.949609,0.965078,0.968254,0.003,0,0,0,0,0,7859,63369,8433,96.825397,50,?,?,?,?,?,?,?
R_data_frame,1,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.9875,0.958333,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.9875,0.978993,0.983033,0.984127,0.003,0,0.015625,0,15.625,0,7859,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,1,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.978261,0.972395,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.978261,0.974436,0.982716,0.984127,0.003,0,0,0,0,0,7859,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,1,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.9875,0.958333,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.9875,0.978993,0.983033,0.984127,0.002,0,0,0,0,0,7859,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,1,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.978261,0.972395,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.978261,0.974436,0.982716,0.984127,0.002,0,0,0,0,0,7859,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,2,1,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,57,6,0,90.47619,9.52381,0,0.798292,0.095238,0.308607,20.537809,64.099077,59.64963,6444,-6384.35037,0.94682,102.285714,-101.338895,46.999981,0.746031,78.793415,0.913043,21,0.1,4,0.9,36,0.086957,2,0.84,0.913043,0.875,0.800103,0.906522,0.798703,0.904762,0.091718,0.908282,0.095238,0.90817,0.904762,0.905525,0.800103,0.906522,0.873256,0.899038,0.904762,0.004,0,0.015625,0,15.625,0,7859,63369,8433,90.47619,50,?,?,?,?,?,?,?
R_data_frame,2,2,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.953261,0.892685,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.953261,0.933766,0.949098,0.952381,0.002,0,0,0,0,0,7859,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,2,3,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.9875,0.958333,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.9875,0.978993,0.983033,0.984127,0.002,0,0,0,0,0,7859,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,2,4,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.031746,0.178174,6.845936,37.007619,59.64963,2148,-2088.35037,0.94682,34.095238,-33.148419,55.433081,0.87989,92.931138,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.965761,0.930807,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.965761,0.953468,0.965761,0.968254,0.005,0,0,0,0,0,7859,63369,8433,96.825397,50,?,?,?,?,?,?,?
R_data_frame,2,5,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,63,0,0,100,0,0,1,0,0,0,0,59.64963,0,59.64963,0.94682,0,0.94682,59.64963,0.94682,100,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,7859,63369,8433,100,50,?,?,?,?,?,?,?
R_data_frame,2,6,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,63,0,0,100,0,0,1,0,0,0,0,59.64963,0,59.64963,0.94682,0,0.94682,59.64963,0.94682,100,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,7859,63369,8433,100,50,?,?,?,?,?,?,?
R_data_frame,2,7,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.9875,0.958333,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.9875,0.978993,0.983033,0.984127,0.002,0,0,0,0,0,7859,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,2,8,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.015873,0.125988,3.422968,26.168339,59.64963,1074,-1014.35037,0.94682,17.047619,-16.1008,57.541356,0.913355,96.465569,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.978261,0.972395,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.978261,0.974436,0.982716,0.984127,0.002,0,0,0,0,0,7859,63369,8433,98.412698,50,?,?,?,?,?,?,?
R_data_frame,2,9,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.047619,0.218218,10.268905,45.324892,59.64963,3222,-3162.35037,0.94682,51.142857,-50.196038,53.324806,0.846425,89.396707,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.944022,0.903288,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.944022,0.9287,0.948148,0.952381,0.002,0,0,0,0,0,7859,63369,8433,95.238095,50,?,?,?,?,?,?,?
R_data_frame,2,10,weka.classifiers.meta.CostSensitiveClassifier,'-cost-matrix \"[0.0 2.0; 1.0 0.0]\" -M -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-110658209263002404,20220114.2033,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.031746,0.178174,6.845936,37.007619,59.64963,2148,-2088.35037,0.94682,34.095238,-33.148419,55.433081,0.87989,92.931138,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.965761,0.930807,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.965761,0.953468,0.965761,0.968254,0.002,0,0.015625,0,15.625,0,7859,63369,8433,96.825397,50,?,?,?,?,?,?,?
