@relation InstanceResultListener

@attribute Key_Dataset {Filtered.Breast.Cancer.Wisconsin..Original..Data.Set}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.lazy.IBk}
@attribute Key_Scheme_options {'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 2 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 2 -W 0 -F -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-3080186098777067172}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.032244,0.154214,6.953374,32.030984,59.64963,12.196316,47.453314,0.94682,0.193592,0.753227,55.496057,0.88089,93.036715,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.996739,0.991004,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.996739,0.994393,0.982716,0.984127,0,0.002,0,0.015625,0,15.625,65258,63409,8473,98.412698,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.027026,0.107091,5.828081,22.243259,59.64963,3.222125,56.427505,0.94682,0.051145,0.895675,56.31923,0.893956,94.416729,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.999457,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.999457,0.998951,0.983033,0.984127,0,0.002,0,0,0,0,65210,63409,8473,100,53.174603,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,4,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.032224,0.12599,6.949001,26.168623,59.64963,4.043455,55.606176,0.94682,0.064182,0.882638,55.497901,0.880919,93.039807,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.99837,0.994565,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.99837,0.996908,0.983033,0.984127,0,0.001,0,0,0,0,65202,63409,8473,100,53.174603,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,5,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.063944,0.235545,13.789285,48.923804,59.64963,33.077818,26.571813,0.94682,0.525045,0.421775,51.283733,0.814028,85.974939,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.971196,0.928054,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.971196,0.960753,0.948148,0.952381,0,0.002,0,0,0,0,65258,63409,8473,95.238095,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,6,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.016328,0.089089,3.521098,18.504193,59.64963,2.041374,57.608256,0.94682,0.032403,0.914417,57.608256,0.914417,96.577726,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,65322,63409,8473,100,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,7,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.069202,0.203521,14.923147,42.272211,59.64963,16.774188,42.875442,0.94682,0.266257,0.680563,50.80991,0.806507,85.180595,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.982065,0.941673,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.982065,0.97127,0.966346,0.968254,0,0.002,0,0,0,0,65226,63409,8473,98.412698,55.555556,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,8,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.056002,0.226945,12.076654,47.137472,59.64963,31.493641,28.15599,0.94682,0.499899,0.44692,52.284218,0.829908,87.652207,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.980978,0.940695,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.980978,0.968845,0.948148,0.952381,0,0.002,0,0,0,0,65210,63409,8473,95.238095,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,9,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.032241,0.154214,6.952588,32.03099,59.64963,12.195985,47.453645,0.94682,0.193587,0.753232,55.496388,0.880895,93.03727,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986413,0.954875,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986413,0.977731,0.983033,0.984127,0,0.001,0,0,0,0,65218,63409,8473,98.412698,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,4,10,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.040226,0.188836,8.674596,39.222042,59.64963,21.351441,38.298189,0.94682,0.338912,0.607908,54.383675,0.863233,91.171855,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.973913,0.916812,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.973913,0.95804,0.966346,0.968254,0.001,0.001,0,0,0,0,65234,63409,8473,96.825397,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.056048,0.208795,12.086603,43.367695,59.64963,23.346818,36.302812,0.94682,0.370584,0.576235,52.388297,0.83156,87.826692,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.971739,0.910514,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.971739,0.955741,0.966346,0.968254,0,0.002,0,0,0,0,65202,63409,8473,96.825397,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.056009,0.226945,12.078265,47.137477,59.64963,31.49432,28.15531,0.94682,0.49991,0.44691,52.283538,0.829897,87.651068,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.971739,0.911767,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.971739,0.954895,0.949098,0.952381,0,0.001,0,0,0,0,65202,63409,8473,95.238095,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.050724,0.163988,10.938444,34.061141,59.64963,6.626159,53.023472,0.94682,0.105177,0.841642,52.868149,0.839177,88.631142,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.994565,0.985652,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.994565,0.991876,0.949098,0.952381,0,0.002,0,0,0,0,65202,63409,8473,100,54.761905,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,4,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.024337,0.140761,5.248156,29.236796,59.64963,11.198959,48.450671,0.94682,0.177761,0.769058,56.493414,0.896721,94.708741,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.988043,0.960381,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.988043,0.980072,0.983033,0.984127,0,0.002,0,0,0,0,65202,63409,8473,98.412698,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,5,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.032246,0.154214,6.95369,32.030997,59.64963,12.19645,47.45318,0.94682,0.193594,0.753225,55.387648,0.879169,92.854973,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.986413,0.954934,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.986413,0.977356,0.966346,0.968254,0,0.001,0,0,0,0,65202,63409,8473,98.412698,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,6,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.01638,0.089089,3.532325,18.504245,59.64963,2.046108,57.603522,0.94682,0.032478,0.914342,57.603522,0.914342,96.569789,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65202,63409,8473,100,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,7,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.016395,0.089089,3.535518,18.504272,59.64963,2.047455,57.602175,0.94682,0.032499,0.91432,57.602175,0.91432,96.567531,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0,0,0,65202,63409,8473,100,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,8,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.05342,0.182987,11.519854,38.007269,59.64963,14.782485,44.867146,0.94682,0.234643,0.712177,52.801614,0.838121,88.519599,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.984239,0.948157,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.984239,0.974145,0.966346,0.968254,0.001,0.001,0,0.015625,0,15.625,65202,63409,8473,98.412698,53.968254,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,9,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.024332,0.140761,5.24706,29.236788,59.64963,11.198497,48.451134,0.94682,0.177754,0.769066,56.493876,0.896728,94.709516,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.995109,0.987772,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.995109,0.992051,0.982716,0.984127,0,0.002,0,0,0,0,65202,63409,8473,98.412698,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,5,10,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.024284,0.140761,5.236867,29.236757,59.64963,11.194199,48.455432,0.94682,0.177686,0.769134,56.498174,0.896796,94.716721,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.997283,0.992236,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.997283,0.99523,0.982716,0.984127,0,0.002,0,0,0,0,65202,63409,8473,98.412698,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.024316,0.109111,5.24367,22.662813,59.64963,3.04605,56.60358,0.94682,0.04835,0.89847,56.60358,0.89847,94.89343,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,65354,63409,8473,100,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.056016,0.226945,12.079774,47.137485,59.64963,31.494957,28.154673,0.94682,0.49992,0.4469,52.282902,0.829887,87.650001,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.977174,0.932159,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.977174,0.963244,0.948148,0.952381,0,0.002,0,0,0,0,65226,63409,8473,95.238095,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.056058,0.208795,12.088813,43.367704,59.64963,23.347751,36.30188,0.94682,0.370599,0.57622,52.387365,0.831545,87.825129,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.971739,0.910514,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.971739,0.955741,0.966346,0.968254,0,0.001,0,0,0,0,65306,63409,8473,96.825397,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,4,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.013778,0.075726,2.9712,15.728647,59.64963,1.635163,58.014467,0.94682,0.025955,0.920865,58.014467,0.920865,97.25872,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.002,0,0.015625,0,15.625,65354,63409,8473,100,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,5,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.032259,0.129434,6.956653,26.884063,59.64963,4.216184,55.433447,0.94682,0.066924,0.879896,55.494674,0.880868,93.034396,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,0.999457,0.998188,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,0.999457,0.998951,0.982716,0.984127,0,0.001,0,0,0,0,65202,63409,8473,100,53.174603,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,6,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.040154,0.166584,8.659024,34.600267,59.64963,13.193857,46.455774,0.94682,0.209426,0.737393,54.390242,0.863337,91.182864,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.986957,0.95747,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.986957,0.978408,0.966346,0.968254,0,0.002,0,0,0,0,65218,63409,8473,98.412698,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,7,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.071882,0.243804,15.501032,50.639242,59.64963,33.494235,26.155395,0.94682,0.531655,0.415165,50.175348,0.796434,84.11678,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.966304,0.898286,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.966304,0.947609,0.932692,0.936508,0,0.002,0,0,0,0,65218,63409,8473,95.238095,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,8,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.032201,0.154214,6.944144,32.03096,59.64963,12.192425,47.457206,0.94682,0.193531,0.753289,55.391674,0.879233,92.861721,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.986957,0.956824,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.986957,0.978208,0.966346,0.968254,0,0.002,0,0,0,0,65234,63409,8473,98.412698,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,9,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,63,0,0,100,0,0,1,0.032243,0.12599,6.953096,26.168648,59.64963,4.045182,55.604448,0.94682,0.064209,0.88261,55.604448,0.88261,93.218429,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,65346,63409,8473,100,53.174603,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,10,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.016373,0.089089,3.530836,18.504247,59.64963,2.045481,57.60415,0.94682,0.032468,0.914352,57.495875,0.912633,96.389323,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.999457,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.999457,0.998951,0.983033,0.984127,0,0.002,0,0.015625,0,15.625,65242,63409,8473,100,51.587302,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.048098,0.178097,10.372277,36.991554,59.64963,14.194603,45.455027,0.94682,0.225311,0.721508,53.389495,0.847452,89.505156,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.991304,0.979422,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.991304,0.986679,0.965761,0.968254,0,0.002,0,0,0,0,65202,63409,8473,98.412698,53.174603,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,2,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.026946,0.151314,5.810747,31.428688,59.64963,11.780025,47.869605,0.94682,0.186985,0.759835,55.973575,0.888469,93.837254,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.995652,0.98878,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.995652,0.992807,0.965078,0.968254,0,0.002,0,0,0,0,65202,63409,8473,98.412698,50.793651,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,3,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.040131,0.166584,8.654076,34.600261,59.64963,13.191771,46.45786,0.94682,0.209393,0.737426,54.500602,0.865089,91.367879,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.98587,0.953157,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.98587,0.977104,0.983033,0.984127,0,0.002,0,0,0,0,65202,63409,8473,98.412698,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,4,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.040186,0.166584,8.665887,34.600293,59.64963,13.196751,46.452879,0.94682,0.209472,0.737347,54.495622,0.86501,91.35953,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.98587,0.953157,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.98587,0.977104,0.983033,0.984127,0,0.002,0,0,0,0,65202,63409,8473,98.412698,52.380952,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,5,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.056029,0.188909,12.082518,39.237358,59.64963,15.194079,44.455552,0.94682,0.241176,0.705644,52.281745,0.829869,87.648061,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.982609,0.943542,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.982609,0.971326,0.949907,0.952381,0,0.002,0,0,0,0,65202,63409,8473,98.412698,53.968254,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,6,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220117.1935,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.045414,0.193454,9.793482,40.181341,59.64963,21.927224,37.722406,0.94682,0.348051,0.598768,53.807892,0.854094,90.20658,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.983696,0.9478,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.983696,0.973327,0.965761,0.968254,0,0.001,0,0,0,0,65202,63409,8473,96.825397,51.587302,?
